id,store_id,name,sku,description,buy_price,fbuy_price,sell_price,sell_price_pos,fsell_price,fsell_price_pos,market_price,fmarket_price,comission,fcomission,loyalty_points,require_shipping,weight,min_order,max_order,non_taxable,track_inventory,stock_qty,low_stock_alert,accept_preorder,is_out_stock,published,published_date,fpublished_date,pos_sell_price_dynamic,pos_hidden,meta_keywords,meta_description,photo,photo_md,photo_xs,photo_width,photo_height,reviewer_rating,reviewer_total,viewed,viewed_time,copy_product_combo_id,status
267474,188333,Paket Joker Anggur Hijau + 2 Singaraja 330ml [Promo Juni],,,0.00,IDR 0,137000.00,137000.00,IDR 137.000,IDR 137.000,137000.00,IDR 137.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684516ac59a20.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684516ac59a20.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684516ac59a20.png,1024,1254,0.0000,0,0,,,A
267475,188333,Paket 2 Kawa Anggur Hijau + 2 Draft Beer [Promo Juni],,,0.00,IDR 0,202000.00,202000.00,IDR 202.000,IDR 202.000,202000.00,IDR 202.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684516934e9a4.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684516934e9a4.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684516934e9a4.png,1024,1236,0.0000,0,0,,,A
267476,188333,Paket 2 Anggur Hijau (MCD&KAWA)  + 2 Draft Beer [Promo Juni],,,0.00,IDR 0,202000.00,202000.00,IDR 202.000,IDR 202.000,202000.00,IDR 202.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845168a91454.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845168a91454.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845168a91454.png,1024,1236,0.0000,0,0,,,A
267477,188333,Paket 2 MCD Anggur Hijau + 2 Draft Beer [Promo Juni],,,0.00,IDR 0,202000.00,202000.00,IDR 202.000,IDR 202.000,202000.00,IDR 202.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845167d9527c.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845167d9527c.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845167d9527c.png,1024,1236,0.0000,0,0,,,A
267478,188333,Paket Kawa Hijau + 2 Singaraja 330ml [Promo Juni],,,0.00,IDR 0,142000.00,142000.00,IDR 142.000,IDR 142.000,142000.00,IDR 142.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68459beabcd59.jpeg,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68459beabcd59.jpeg,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68459beabcd59.jpeg,1024,1925,0.0000,0,0,,,A
267479,188333,Paket MCD Anggur Hijau + 2 Singaraja 330ml [Promo Juni],,,0.00,IDR 0,142000.00,142000.00,IDR 142.000,IDR 142.000,142000.00,IDR 142.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68459bfc4efee.jpeg,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68459bfc4efee.jpeg,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68459bfc4efee.jpeg,1024,1925,0.0000,0,0,,,A
267480,188333,Paket 2 QRO Anggur Hijau [Promo Juni],,,0.00,IDR 0,166000.00,166000.00,IDR 166.000,IDR 166.000,166000.00,IDR 166.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68451626c90a0.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68451626c90a0.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68451626c90a0.png,1024,1244,0.0000,0,0,,,A
267481,188333,Paket 2 ANI Anggur Hijau [Promo Juni],,,0.00,IDR 0,166000.00,166000.00,IDR 166.000,IDR 166.000,166000.00,IDR 166.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845161be1f09.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845161be1f09.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845161be1f09.png,1024,1244,0.0000,0,0,,,A
267482,188333,Paket 2 Joker Anggur Hijau [Promo Juni],,,0.00,IDR 0,167000.00,167000.00,IDR 167.000,IDR 167.000,167000.00,IDR 167.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845160d89446.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845160d89446.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845160d89446.png,1024,1244,0.0000,0,0,,,A
267483,188333,Paket 2 API Muda [Promo Juni],,,0.00,IDR 0,171000.00,171000.00,IDR 171.000,IDR 171.000,171000.00,IDR 171.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68451603db404.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68451603db404.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68451603db404.png,1024,1244,0.0000,0,0,,,A
267484,188333,Paket 2 API Tua [Promo Juni],,,0.00,IDR 0,171000.00,171000.00,IDR 171.000,IDR 171.000,171000.00,IDR 171.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684515f577ecf.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684515f577ecf.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684515f577ecf.png,1024,1244,0.0000,0,0,,,A
267485,188333,Paket 2 API MIX [Promo Juni],,,0.00,IDR 0,171000.00,171000.00,IDR 171.000,IDR 171.000,171000.00,IDR 171.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684515ebafb30.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684515ebafb30.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684515ebafb30.png,1024,1244,0.0000,0,0,,,A
267486,188333,Paket 2 Kawa Hijau [Promo Juni],,,0.00,IDR 0,172000.00,172000.00,IDR 172.000,IDR 172.000,172000.00,IDR 172.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684515e317f06.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684515e317f06.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684515e317f06.png,1024,1244,0.0000,0,0,,,A
267487,188333,Paket 2 Anggur Hijau [MCD + Kawa] [Promo Juni],,,0.00,IDR 0,172000.00,172000.00,IDR 172.000,IDR 172.000,172000.00,IDR 172.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684515d8df6c9.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684515d8df6c9.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684515d8df6c9.png,1024,1244,0.0000,0,0,,,A
267488,188333,Paket 2 MCD Anggur Hijau [Promo Juni],,,0.00,IDR 0,172000.00,172000.00,IDR 172.000,IDR 172.000,172000.00,IDR 172.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684515cee310d.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684515cee310d.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684515cee310d.png,1024,1244,0.0000,0,0,,,A
267489,188333,Paket 3 API Muda [Promo Juni],,,0.00,IDR 0,249000.00,249000.00,IDR 249.000,IDR 249.000,249000.00,IDR 249.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845156e255e3.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845156e255e3.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845156e255e3.png,1024,1280,0.0000,0,0,,,A
267490,188333,Paket 3 API Tua [Promo Juni],,,0.00,IDR 0,249000.00,249000.00,IDR 249.000,IDR 249.000,249000.00,IDR 249.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68451564e487f.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68451564e487f.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68451564e487f.png,1024,1280,0.0000,0,0,,,A
267491,188333,Paket 3 API MIX [2 API Tua + 1 API Muda] [Promo Juni],,,0.00,IDR 0,249000.00,249000.00,IDR 249.000,IDR 249.000,249000.00,IDR 249.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845155be4fd3.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845155be4fd3.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845155be4fd3.png,1024,1280,0.0000,0,0,,,A
267492,188333,Paket 3 API MIX [2 API Muda + 1 API Tua] [Promo Juni],,,0.00,IDR 0,249000.00,249000.00,IDR 249.000,IDR 249.000,249000.00,IDR 249.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845154ea1a3c.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845154ea1a3c.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845154ea1a3c.png,1024,1280,0.0000,0,0,,,A
267493,188333,Paket 3 Joker Anggur Hijau [Promo Juni],,,0.00,IDR 0,233000.00,233000.00,IDR 233.000,IDR 233.000,233000.00,IDR 233.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68451546a2e91.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68451546a2e91.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68451546a2e91.png,1024,1280,0.0000,0,0,,,A
267494,188333,Paket 3 Kawa Hijau [Promo Juni],,,0.00,IDR 0,258000.00,258000.00,IDR 258.000,IDR 258.000,258000.00,IDR 258.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684515316e05c.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684515316e05c.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684515316e05c.png,1024,1280,0.0000,0,0,,,A
267495,188333,Paket 3 MCD Anggur Hijau [Promo Juni],,,0.00,IDR 0,258000.00,258000.00,IDR 258.000,IDR 258.000,258000.00,IDR 258.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845152609f3b.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845152609f3b.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845152609f3b.png,1024,1280,0.0000,0,0,,,A
267496,188333,Paket 3 Anggur Hijau [2 MCD + 1 Kawa] [Promo Juni],,,0.00,IDR 0,258000.00,258000.00,IDR 258.000,IDR 258.000,258000.00,IDR 258.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68451514558a8.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68451514558a8.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68451514558a8.png,1024,1280,0.0000,0,0,,,A
267497,188333,Paket 3 Anggur Hijau [1 MCD + 2 Kawa] [Promo Juni],,,0.00,IDR 0,258000.00,258000.00,IDR 258.000,IDR 258.000,258000.00,IDR 258.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68451508c2c1d.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68451508c2c1d.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68451508c2c1d.png,1024,1280,0.0000,0,0,,,A
267498,188333,Paket 3 Alexis Anggur Hijau [Promo Juni],,,0.00,IDR 0,238000.00,238000.00,IDR 238.000,IDR 238.000,238000.00,IDR 238.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684514e97c229.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684514e97c229.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684514e97c229.png,1024,1280,0.0000,0,0,,,A
267499,188333,Paket 3 QRO Anggur Hijau [Promo Juni],,,0.00,IDR 0,238000.00,238000.00,IDR 238.000,IDR 238.000,238000.00,IDR 238.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684514d588808.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684514d588808.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684514d588808.png,1024,1280,0.0000,0,0,,,A
267500,188333,Paket Kawa Hijau + Singaraja 330ml [Promo Juni],,,0.00,IDR 0,118000.00,118000.00,IDR 118.000,IDR 118.000,118000.00,IDR 118.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684514450ebfb.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684514450ebfb.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684514450ebfb.png,1024,1319,0.0000,0,0,,,A
267501,188333,Paket Kawa Hijau + Singaraja 620ml [Promo Juni],,,0.00,IDR 0,123000.00,123000.00,IDR 123.000,IDR 123.000,123000.00,IDR 123.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68451437c4e4d.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68451437c4e4d.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68451437c4e4d.png,1024,1319,0.0000,0,0,,,A
267502,188333,Paket Kawa Hijau + Draft Beer [Promo Juni],,,0.00,IDR 0,111000.00,111000.00,IDR 111.000,IDR 111.000,111000.00,IDR 111.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68451407a1137.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68451407a1137.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68451407a1137.png,1024,1319,0.0000,0,0,,,A
267503,188333,Paket Kawa Hijau + Bintang Pilsener 620ml [Promo Juni],,,0.00,IDR 0,137000.00,137000.00,IDR 137.000,IDR 137.000,137000.00,IDR 137.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684513fadacfb.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684513fadacfb.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684513fadacfb.png,1024,1319,0.0000,0,0,,,A
267504,188333,Paket API Muda + Singaraja 330ml [Promo Juni],,,0.00,IDR 0,118000.00,118000.00,IDR 118.000,IDR 118.000,118000.00,IDR 118.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684513f06a147.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684513f06a147.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684513f06a147.png,1024,1319,0.0000,0,0,,,A
267505,188333,Paket API Muda + Singaraja 620ml [Promo Juni],,,0.00,IDR 0,123000.00,123000.00,IDR 123.000,IDR 123.000,123000.00,IDR 123.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684513e55fd46.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684513e55fd46.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684513e55fd46.png,1024,1319,0.0000,0,0,,,A
267506,188333,Paket API Muda + Draft Beer [Promo Juni],,,0.00,IDR 0,111000.00,111000.00,IDR 111.000,IDR 111.000,111000.00,IDR 111.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684513d8894e1.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684513d8894e1.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684513d8894e1.png,1024,1319,0.0000,0,0,,,A
267507,188333,Paket API Muda + Bintang Pilsener 620ml [Promo Juni],,,0.00,IDR 0,137000.00,137000.00,IDR 137.000,IDR 137.000,137000.00,IDR 137.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684513cbdb5b4.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684513cbdb5b4.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684513cbdb5b4.png,1024,1319,0.0000,0,0,,,A
267508,188333,Paket API Tua + Singaraja 330ml [Promo Juni],,,0.00,IDR 0,118000.00,118000.00,IDR 118.000,IDR 118.000,118000.00,IDR 118.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684513b1882e0.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684513b1882e0.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684513b1882e0.png,1024,1319,0.0000,0,0,,,A
267509,188333,Paket API Tua + Singaraja 620ml [Promo Juni],,,0.00,IDR 0,123000.00,123000.00,IDR 123.000,IDR 123.000,123000.00,IDR 123.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68451318ef85c.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68451318ef85c.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68451318ef85c.png,1024,1237,0.0000,0,0,,,A
267510,188333,Paket API Tua + Draft Beer [Promo Juni],,,0.00,IDR 0,111000.00,111000.00,IDR 111.000,IDR 111.000,111000.00,IDR 111.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,68451399d56e2.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68451399d56e2.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_68451399d56e2.png,1024,1319,0.0000,0,0,,,A
267511,188333,Paket API Tua + Bintang Pilsener 620ml [Promo Juni],,,0.00,IDR 0,137000.00,137000.00,IDR 137.000,IDR 137.000,137000.00,IDR 137.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845139009074.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845139009074.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845139009074.png,1024,1319,0.0000,0,0,,,A
267512,188333,Paket Joker Anggur Hijau + Singaraja 330ml [Promo Juni],,,0.00,IDR 0,111000.00,111000.00,IDR 111.000,IDR 111.000,111000.00,IDR 111.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684512f35e7b9.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684512f35e7b9.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684512f35e7b9.png,1024,1237,0.0000,0,0,,,A
267513,188333,Paket Joker Anggur Hijau + Singaraja 620ml [Promo Juni],,,0.00,IDR 0,115000.00,115000.00,IDR 115.000,IDR 115.000,115000.00,IDR 115.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684512e227bc6.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684512e227bc6.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684512e227bc6.png,1024,1237,0.0000,0,0,,,A
267514,188333,Paket Joker Anggur Hijau + Draft Beer [Promo Juni],,,0.00,IDR 0,105000.00,105000.00,IDR 105.000,IDR 105.000,105000.00,IDR 105.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684512d9984df.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684512d9984df.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684512d9984df.png,1024,1237,0.0000,0,0,,,A
267515,188333,Paket Joker Anggur Hijau + Bintang Pilsener 620ml [Promo Juni],,,0.00,IDR 0,132000.00,132000.00,IDR 132.000,IDR 132.000,132000.00,IDR 132.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684512c31597c.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684512c31597c.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684512c31597c.png,1024,1237,0.0000,0,0,,,A
267516,188333,Paket QRO + Singaraja 330ml [Promo Juni],,,0.00,IDR 0,111000.00,111000.00,IDR 111.000,IDR 111.000,111000.00,IDR 111.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684512a6c7a4b.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684512a6c7a4b.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684512a6c7a4b.png,1024,1237,0.0000,0,0,,,A
267517,188333,Paket Alexis + Singaraja 330ml [Promo Juni],,,0.00,IDR 0,111000.00,111000.00,IDR 111.000,IDR 111.000,111000.00,IDR 111.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684512b5a77c2.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684512b5a77c2.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684512b5a77c2.png,1024,1237,0.0000,0,0,,,A
267518,188333,Paket QRO + Singaraja 620ml [Promo Juni],,,0.00,IDR 0,115000.00,115000.00,IDR 115.000,IDR 115.000,115000.00,IDR 115.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845129779f89.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845129779f89.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845129779f89.png,1024,1237,0.0000,0,0,,,A
267519,188333,Paket Alexis + Singaraja 620ml [Promo Juni],,,0.00,IDR 0,115000.00,115000.00,IDR 115.000,IDR 115.000,115000.00,IDR 115.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845128481550.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845128481550.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845128481550.png,1024,1237,0.0000,0,0,,,A
267520,188333,Paket QRO + Draft Beer [Promo Juni],,,0.00,IDR 0,105000.00,105000.00,IDR 105.000,IDR 105.000,105000.00,IDR 105.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845127600196.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845127600196.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845127600196.png,1024,1237,0.0000,0,0,,,A
267521,188333,Paket Alexis + Draft Beer [Promo Juni],,,0.00,IDR 0,105000.00,105000.00,IDR 105.000,IDR 105.000,105000.00,IDR 105.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845126b51614.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845126b51614.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845126b51614.png,1024,1237,0.0000,0,0,,,A
267522,188333,Paket QRO + Bintang Pilsener 620ml [Promo Juni],,,0.00,IDR 0,132000.00,132000.00,IDR 132.000,IDR 132.000,132000.00,IDR 132.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845125437757.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845125437757.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845125437757.png,1024,1237,0.0000,0,0,,,A
267523,188333,Paket 3 Anggur Ketan Hitam [Promo Juni],,,0.00,IDR 0,218000.00,218000.00,IDR 218.000,IDR 218.000,218000.00,IDR 218.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845124056898.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845124056898.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845124056898.png,1024,1237,0.0000,0,0,,,A
267524,188333,Paket 3 Anggur Merah Biasa [Promo Juni],,,0.00,IDR 0,218000.00,218000.00,IDR 218.000,IDR 218.000,218000.00,IDR 218.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845122778006.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845122778006.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845122778006.png,1024,1237,0.0000,0,0,,,A
267525,188333,Paket 3 Kolesom Biasa [Promo Juni],,,0.00,IDR 0,218000.00,218000.00,IDR 218.000,IDR 218.000,218000.00,IDR 218.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684511dc41e9f.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684511dc41e9f.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684511dc41e9f.png,1024,1237,0.0000,0,0,,,A
267526,188333,Paket 3 Anggur Merah Gold [Promo Juni],,,0.00,IDR 0,232000.00,232000.00,IDR 232.000,IDR 232.000,232000.00,IDR 232.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,6845113538cc5.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6845113538cc5.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_6845113538cc5.png,1024,1237,0.0000,0,0,,,A
267527,188333,Paket 3 Kawa Merah Gold [Promo Juni],,,0.00,IDR 0,232000.00,232000.00,IDR 232.000,IDR 232.000,232000.00,IDR 232.000,0.00,IDR 0,0.00,0,0.0000,1,0,0,0,0,0,0,1,1,2025-06-07,07-Jun-2025,0,0,,,684511274d703.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_684511274d703.png,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_684511274d703.png,1024,1237,0.0000,0,0,,,A
